,tcre,zec50,zec100,zec200,tr1000,tr0,tpw
45979,1.403315686832281,-0.044100067157988976,-0.06377669451229084,-0.10293770958936843,-0.10652851744973768,-0.1462863553059572,-2
46609,1.9895399941783258,-0.04221619253405495,-0.042652489143746086,0.00711039700132754,-0.05457508871452621,-0.11162624197889506,-1
46634,1.248891366620958,-0.06013701817001427,-0.0681403803431686,-0.07031794148036341,-0.11481544419848166,-0.13756705612975756,-4
48679,1.6266499928417952,-0.15785935157431097,-0.24868795551067158,-0.34700632124281094,-0.3012626146683668,-0.4347771987255516,-12
51558,1.4548670662153835,0.1347419549985489,0.17740218457379475,0.130683408765492,0.2474158609093009,0.05555169843944441,11
53424,1.8931773818609532,-0.08773086054145107,-0.11518786811322301,-0.11891825379869436,-0.1579631762103817,-0.15669136141898252,-4
58185,1.4230722544877892,-0.05061889959935262,-0.145180919102055,-0.29457434450797537,-0.13899771028268249,-0.36359476307284927,-5
58814,1.7547454855409277,0.08352793350532606,0.11688645351567994,0.10276783880158691,0.1607734135518002,-0.013691454140839332,6
61215,1.5703136094208676,-0.01961066492402641,0.00517715479520775,0.06104670391130762,-0.026279680126657823,-0.006806638851127617,0
61316,1.8423335519447765,-0.09353708029348451,-0.12890414030080222,-0.14491394488773057,-0.16372415853104028,-0.20573474747265874,-4
62962,1.7896953834754847,-0.004667230959220392,-0.04840378181055782,-0.06558836532337153,-0.03315975687320982,-0.2495294322987108,1
66380,1.9164762088344605,-0.07937034754464123,-0.11812302787553697,-0.16552266646881075,-0.13820192408030985,-0.20899509842434993,-4
67109,1.5979256286756776,0.13327725929518008,0.20826598682423225,0.27409862836225396,0.2550995898343278,0.08410892823787791,10
73454,1.0926257587950607,-0.005408317554447262,-0.01671264439212683,-0.06589495193482842,-0.016570490060800358,-0.1650485725084992,0
74441,0.9467807575709122,-0.024021781349679028,-0.04653665907727278,-0.1067301297576313,-0.05987687786064155,-0.1990857584587577,-3
74805,1.625781816416596,-0.010290437676455655,-0.007392707490615491,0.012815017142987717,-0.019294926489426878,-0.150534317830618,1
77060,1.4278434670978035,0.12305879660759134,0.18008153264611515,0.17637451454379316,0.23168802428859192,0.056087103036095154,10
81590,1.2628208814428108,-0.08902872671771611,-0.12320755472084977,-0.16042907488805902,-0.1791532597396721,-0.22292086741849226,-7
82942,1.4228506428870697,-0.05072830686835017,-0.06924707970094279,-0.12622399272362572,-0.09034191688287896,-0.18787917074981125,-4
83449,2.3479464465541997,0.32684153191837106,0.42149873942859317,0.357536963741782,0.5937157531888402,0.15121146782089914,15
84839,1.9797557933405312,-0.054194799611001265,-0.1140269735424706,-0.15059568055572448,-0.10181194136058647,-0.20837676305881284,-2
89645,1.386466693262229,-0.10080477975081314,-0.16467882337455508,-0.22648712659693082,-0.21168702334371492,-0.2859228822120613,-6
90101,1.2459054502491866,-0.11681722404800943,-0.16549444605109986,-0.2436654425238831,-0.22564245832515684,-0.26634428071549926,-10
92941,2.4106727766714546,0.14629349678741255,0.11074087264144428,0.02445706466072428,0.1936574934183133,-0.2132848243415052,6
94283,2.0544798540409963,-0.046192560905280455,-0.1191232680328218,-0.18755768615381063,-0.08383596292422912,-0.2945774765196534,-2
95889,1.9477910376136238,0.2269744452858431,0.2569838087404679,0.152823890400688,0.3692953825775471,-0.122744812141536,12
96217,1.4150665595739884,-0.11243704313691105,-0.13977708433190839,-0.16881869305973374,-0.20293893122197026,-0.20250646705989936,-9
98882,1.1762486207882858,-0.032959474176177395,-0.03951449381833294,-0.08888414534038458,-0.06889395219665673,-0.1568765804078638,-3
101087,1.7179339343472761,-0.1875349440168319,-0.28373571813986787,-0.4049814431044254,-0.35303998142842485,-0.4476397996189776,-12
102196,1.1978106975746063,-0.024935040260460672,-0.05271942197982171,-0.10595876339049792,-0.04888666914812023,-0.1732012951686344,-2
103238,1.4719112445095717,-0.1307664826009216,-0.23110226668408074,-0.352899807147506,-0.26369668296664117,-0.46293729191752886,-11
104018,1.319973518080073,0.009968693745535662,0.014510138146515361,-0.03191786276161834,0.00900617742561427,-0.09278790802080487,1
104047,1.52827959428998,-0.12154958032887753,-0.21928865732896496,-0.33930382672587833,-0.25754270838778437,-0.48877294999947646,-9
104455,1.9326135501332664,0.34129808152152474,0.5712241166644532,0.8134466098500237,0.7142836374854657,0.7306027671285944,22
104698,1.657055961934964,0.05018773229763496,0.06144427521045914,-0.014491202023680927,0.10019412879359146,-0.023589935354397684,4
105860,1.7127182384256998,0.11852342685823847,0.10110097158665132,0.007773924862008119,0.16979398080989494,-0.12126334395925405,7
107761,1.4849477921351635,-0.07121320737132675,-0.08805052592324825,-0.10065193094536595,-0.14462282874847698,-0.1980667236236898,-4
107817,1.9281383485014725,-0.14657878784030753,-0.20826140839695761,-0.2764458494618538,-0.2667656796285467,-0.4043528478577362,-9
111839,1.1597371930991431,-0.0966334229008643,-0.1431506280046464,-0.19859298708695228,-0.18406071035431504,-0.2564946629231256,-9
113632,1.8038265881771367,-0.0211694932847728,-0.02462382161529586,-0.015881667232331864,-0.01815367139399382,-0.1383790748560466,-1
113811,1.8869699874965884,-0.03109498813439915,-0.08000693191756314,-0.10190679775151601,-0.07060870062211055,-0.13828194447767467,-1
114151,1.443150066489931,-0.08424160895647415,-0.11789649028939997,-0.15080806463096263,-0.14392601192671695,-0.21016881984629998,-6
116975,1.38021278523041,-0.07892767518748434,-0.11305569618342237,-0.17258103385293788,-0.15123446811236296,-0.24040221086860247,-6
118983,1.6569902024387246,0.10284354810072749,0.1604651578598475,0.16392028670922199,0.20318623765086707,0.06585602070626242,8
121134,1.678358972281033,-0.024792538954368615,-0.04085263130205807,-0.05291288243596015,-0.06404668293593296,-0.07845882956798872,-3
123476,1.232608091224502,-0.07027282997691775,-0.1240239005164081,-0.22197946077080255,-0.13865464682350637,-0.28911405112600885,-7
123643,1.9530550670026061,0.25433016228387473,0.3354224253244875,0.34595105772470447,0.4788379316085227,0.1589758736349463,14
125351,2.130268825937862,0.11323214164789341,0.18541646826460134,0.1877137162069613,0.22778360476738024,0.03355928006899443,7
127438,1.2799212250042293,-0.09540208900007396,-0.13623841804971293,-0.1810508853023296,-0.18234437811659387,-0.24705797796789858,-7
128300,1.3745359313256178,-0.067300728411817,-0.11175858409914863,-0.18365265987009272,-0.13781851129987266,-0.3030093278879794,-5
130075,1.6236967327638452,0.06323001458459476,0.14087524911638116,0.29190857946357407,0.153085443149642,0.30157671084329574,7
130293,1.3623798501420676,-0.05784560884801926,-0.05071935776287817,-0.032276156216843876,-0.1021240898186706,-0.10322716559795728,-3
130510,1.6484583076872845,0.19705175055027513,0.30707244804060463,0.35805064754268234,0.3726779531417208,0.19385053124785168,14
131918,1.2443403398466504,0.018186271377649055,-0.027001804024531673,-0.1494146766979363,-0.008156749615669145,-0.2463817273257095,0
134912,1.4810683727674434,-0.08573583021417974,-0.10902426994809966,-0.15260461108503964,-0.15196445559794247,-0.20881629969643212,-6
137878,1.407653474225294,0.07834200657882562,0.12883502461268415,0.14155154350814758,0.17119545485348242,0.13233015729327935,7
139571,1.7311441093089095,0.05161608074979318,0.08757118752366155,0.09879303754273705,0.11506426392134816,0.03789623512506722,5
141797,1.3159377882561472,-0.13437070398995488,-0.20657457774238042,-0.275530538754047,-0.2545201226801628,-0.300596121118233,-13
142057,1.0471123577126007,-0.014791783057919394,-0.04946877852338549,-0.12770672633115743,-0.05004871072306738,-0.19513764322112218,-3
142944,1.384935251204858,0.021547038482143233,0.011969270543315202,0.008922962054928707,0.035585742785626984,-0.06335775941935329,3
145129,1.4285235189608294,0.1054417714603142,0.17211399432242191,0.20501207514396214,0.1989153355436739,0.07068774229595656,9
146882,1.7089140449320677,0.06954063733036642,0.06478958044760796,-0.022830751175126007,0.1083323996349368,-0.1470442976241419,5
150552,1.6864354140115028,-0.047112682903674985,-0.06229868145073536,-0.05475370321052586,-0.06993679823816268,-0.059190111206346395,-1
152550,1.9281023941024,0.1970684272067169,0.13747301173475623,-0.00044318608469984255,0.2920379138283571,-0.20054013873339127,9
152764,2.1205327835745664,0.164308020916359,0.294429000388273,0.4950255184078811,0.3697842971941685,0.36426713987488957,11
153292,2.023431975670369,0.05424816566117796,0.05520857535631052,0.07707679568895465,0.10608005302843093,-0.11519481827559211,4
154026,1.3895676883011476,-0.0612646021063421,-0.07175527902774648,-0.11454570606673808,-0.10549014126954726,-0.13976803551164174,-4
154954,1.202738914854295,-0.003741572708172214,-0.0009964983414252337,-0.033070769214757156,-0.011962248117970198,-0.10152109746559483,1
155715,1.5476926491536578,0.1335723917419671,0.2539300283591539,0.4100099039188203,0.28200770275573683,0.22902191522417692,12
155878,2.065681161494229,0.24360559741138843,0.3428144253698764,0.5010213447176102,0.4853885113314895,0.30983003035158124,14
159310,1.0991515282133635,0.009223921594697648,0.00886809278838907,-0.030711207614466662,0.009160391874313278,-0.11795566044520808,1
159504,0.9819206787647314,-0.015570337518079569,-0.03983166895460344,-0.10290869788912538,-0.04191908088006191,-0.1585177738122507,-2
162127,1.8636403787380038,0.10085665463111759,0.13681875580007663,0.14275209449739368,0.17963971930286204,-0.07642960823903619,7
163241,1.397583144036229,0.04835347244445898,0.07830192068393238,0.06984434039858378,0.09620469615605898,-0.013411767449732298,5
163559,1.4766224066102231,0.0025197955379365755,0.004653783053640614,-0.02740247674573637,-0.0012138338060176945,-0.04742320706940831,0
165730,2.0168589870040567,0.4494372243829474,0.6738365840315041,0.8215022661539018,0.863501670589224,0.3655395016444096,24
166241,1.1791238197762564,0.02215634268564859,0.019322898207887684,-0.04332643261815261,0.024872346745191898,-0.12584611782923324,2
166644,2.104085664958697,0.1803802441824045,0.23268856293693352,0.17283749612602728,0.31966876501757513,-0.0008400138267287971,10
169318,1.74878040274732,0.07816310438701324,0.13261169081917834,0.18263984267725886,0.16751962313976243,0.08639221945315015,6
170382,2.011387991244783,-0.1502946694621441,-0.2683997605302315,-0.40329188143888306,-0.28543770382431854,-0.5047850160328676,-9
172490,1.529383680850872,-0.10079433231128987,-0.16941245219916223,-0.25276767968315106,-0.18884696058148642,-0.3684127630598578,-8
173678,1.9612653765830972,0.08910191392716049,0.16649037916118514,0.24410831480699313,0.21342583464571874,0.19991475622998447,7
177257,1.8202768424677722,0.07176973776157558,0.04292160436481862,-0.1039263825216854,0.09451647309384148,-0.19562620892455684,4
177693,1.4746619164853942,0.06693652357907065,0.13627303685912806,0.21911748553250865,0.15104576241299883,0.13859059395991236,7
180872,1.4334256221261337,-0.08741565846272947,-0.11454276743317249,-0.14028746284089322,-0.15394925093237455,-0.19968403737261098,-6
182764,1.5635885242111343,0.0071573197651964016,-0.01667872726106845,-0.05612588358432924,-0.008813984473635017,-0.22417806307165128,1
183088,1.7143601242795539,-0.0008665453698508685,-0.06539697460985394,-0.15629234713985696,-0.04410330641695337,-0.26909904643524585,0
184356,1.4685939445704723,0.010447666322897398,0.013505645172307235,0.006136375073407807,0.025096977911439833,-0.0237672983894425,2
185472,1.3932771730671234,0.01880508363742739,0.02444397048376601,-0.022646119244295493,0.03261188108173174,-0.11764634003145921,2
187405,2.285775135916052,0.20519518568680617,0.3656211529396973,0.5713757351921318,0.4447690521475405,0.4027459739058972,12
187454,1.8238573336374668,0.016578937405782757,0.05209423600925622,0.13978889352820634,0.06956528058335554,0.10764503325603139,3
190510,2.4273988858203155,0.21537347804251228,0.38856585951167943,0.6497090480761663,0.4837586601551873,0.47609475173675586,13
190811,1.4013657200493084,0.005403451581241114,0.024978443528276495,0.06312025412684363,0.014486180097625256,-0.02430449860950705,2
192189,1.3617754229045114,-0.02900990065423059,-0.008899367678610437,0.019519347691588473,-0.029156967591801974,0.010035849989766338,-1
192403,1.28590672414931,-0.06604088020402732,-0.0875953030373331,-0.1287983904233685,-0.12427620565222064,-0.21996370557894263,-5
194039,1.417808995392025,-0.04579063613754486,-0.05187930961633813,-0.07446701807038636,-0.08220899570602058,-0.16575192874670186,-3
194898,1.4810206060804951,0.14834530971612447,0.1863385643454425,0.1488831240164339,0.25677199500598546,-0.016997919071614506,11
198705,1.5759676883889608,0.1265837995397241,0.21320294325343037,0.33109491349214837,0.26278568812856196,0.1887115589614094,11
202437,1.5264510615318312,-0.15928623548679122,-0.22818545763342923,-0.3216871388539351,-0.2968469199813546,-0.3142136268729078,-13
202501,1.7847356828093797,0.017804402376245143,-0.060750804481384924,-0.1431861898965583,0.005108593322580068,-0.275317037156813,1
202505,2.837657803355372,0.22962364768766053,0.2848073682683627,0.32962872080642347,0.4359443898935469,0.07568775959440832,10
207769,1.2535485503714887,-0.017634545231512977,-0.027400505345832826,-0.03833738577899726,-0.02933933960677315,-0.07289225620659127,0
209990,1.3716438199612828,-0.11633953992097434,-0.17259957556367955,-0.2346403109391153,-0.2129631668274663,-0.28589812431183415,-10
210600,1.2145673502413084,0.04006840661830635,0.039181978074299906,0.00778629379493645,0.06825873910262814,-0.08202033113634802,4
212348,1.3802782361172685,-0.02068190223387445,-0.019293868522492374,-0.03487440006001652,-0.03213041176779319,-0.11286020446676981,-1
212504,1.4660980025613637,-0.08875726796320071,-0.16324843887611085,-0.2672189857976932,-0.19233678743202254,-0.30604595951365055,-7
212887,1.5442435384261202,0.06683833686781981,0.1547676660082431,0.2919534118988427,0.15075174630235,0.1301071404244299,7
213081,1.4436260347101073,-0.04084591425550488,-0.10128049870647926,-0.19993905123040667,-0.1157604450149119,-0.28290927872357063,-3
213589,1.8200119850385095,-0.059500444170467404,-0.1535540408456011,-0.2857118383723285,-0.16411755306312936,-0.36386115380685236,-3
215177,1.3142262324469236,-0.07117292702663192,-0.1421191548326013,-0.21130715021501079,-0.160707904250184,-0.27817964690981645,-8
216230,1.4177335732875385,-0.088515895284216,-0.09733684455212921,-0.09496115141543071,-0.15604951311704207,-0.09495792569196435,-6
217600,1.1118106303604312,-0.04074220589435673,-0.05209652701846723,-0.06602096231751586,-0.06948616763002025,-0.13315429986916738,-3
217680,1.330114527497709,-0.09369981152147178,-0.15754485261236328,-0.22510154421181916,-0.1948819924088503,-0.3129690191453224,-7
220193,1.566605693473116,-0.004491995612955435,0.02321509023384949,0.061757438618567084,0.012963774035271713,-0.052370468910938675,1
220966,1.3371622023948642,0.07258599512685793,0.1202038720525096,0.14322070253728114,0.1451938121440306,0.05387294797496102,7
223501,1.998580056826772,0.07467875945590419,0.15732671178020508,0.2542311343584578,0.1883122395150172,0.16185838499996869,6
225503,1.2876946924683104,-0.05495901515027901,-0.10232542317703275,-0.14994071798965547,-0.1120736117461616,-0.18073128651889664,-4
226274,1.7402365432001092,-0.04796582491017598,-0.1294616206716781,-0.21246859794930573,-0.13536284918674601,-0.35066054334566976,-2
226944,1.9800923544737539,0.04257437447365442,0.04753059048677333,0.041698239964103045,0.053537966593574016,-0.0878237699854305,2
227002,1.5320005208116165,0.02130948706937441,0.035754671827853635,0.014148420260319705,0.043585206760444306,-0.124795309564151,2
228511,2.1771138874040634,-0.06805041299029835,-0.14043473390015349,-0.18424979567331867,-0.13140143897395307,-0.22281155028515415,-2
229290,2.1078139613726425,-0.017478986293243626,-0.056276060732531,-0.052013009081480543,-0.03624014590365743,-0.1558208108912347,0
230508,1.2301244885752896,-0.07894418744277987,-0.10086781003496603,-0.13032342551176335,-0.14827843608981506,-0.22811627476069668,-6
231348,2.194724318388315,0.01723879971768527,0.038065216746106856,0.07993000414194862,0.06570545575315556,-0.0866552638117136,2
234533,1.2334605077964713,0.002317664748465731,-0.006449658647903922,-0.05137965827702451,0.0084670463534402,-0.09543446069530587,1
236168,1.6259914998947527,-0.013466582350625256,0.003996675975069586,0.047343394811891315,0.0034532024894182722,-0.02919881943307262,0
238436,1.0264541990413139,-0.02519421762612195,-0.03454348662234352,-0.03538187850626695,-0.053177205286677465,-0.11930155896549878,-1
238665,1.1855732870984759,0.011717059727977208,0.014990789458116494,-0.004761490664483947,0.019921934438974276,-0.07974800557395914,2
240012,1.3820668804634346,0.02198624097841373,0.06414537818891297,0.12007806365866402,0.04961377996978378,0.01650891824094608,4
241899,2.0559787956057844,0.0463991543138107,0.12546676006762958,0.2343738395461501,0.11521089641792193,0.006352585040947961,4
243453,1.535553939029248,-0.010600219310520576,-0.002102810369551511,-0.016732376475680377,-0.007905863342694941,-0.08185287353954221,0
252049,1.9618704330311365,0.19254182962153177,0.269264355621607,0.34718865402475707,0.39261271016666477,0.23953268053702303,12
253588,1.8056927241098366,0.007224993480505315,0.06857128767406495,0.18279203772716413,0.05651772361014551,0.10027670113768716,2
253983,1.2444959756340488,0.0905262859364111,0.14128864287284948,0.1593259179739186,0.16171187154817468,0.014635095480712096,9
255460,1.6234233833342078,0.12073499195263748,0.17756954825695703,0.1526416768721126,0.22959797702826634,0.06045111290007257,9
256757,1.6979324589206755,0.07185213328582551,0.12035766496456057,0.17842616529386524,0.17025296985638216,0.15138924644081306,6
260945,1.5040615194352296,0.0006943004180328671,0.022756528500798234,0.06705448363391997,0.0097260072261105,-0.0015058795798270491,2
262404,1.3212474932866203,-0.05190315597420492,-0.0760678063200444,-0.11488242111260694,-0.10699485882965232,-0.18784894305176258,-5
266399,1.3438225150983074,0.014281764398504038,0.032146557421594224,0.027392140186222713,0.036799175507662873,-0.052917998597333774,2
266582,1.9705842706926415,-0.05591147183553424,-0.12298487531698066,-0.1863749301660913,-0.11194749775671364,-0.3259050403484087,-2
267598,1.508926238022232,-0.020852078871170354,-0.010868167074580715,-0.0070657449789595095,-0.027713047410368175,-0.10890886796155014,0
268590,1.256176758226828,-0.12137093353757122,-0.21227831606137215,-0.30668625138391814,-0.240474264386771,-0.3735702375288994,-12
270240,1.5259038135574872,0.04545127626359724,0.07445768579972434,0.07678911947664568,0.09864092520795187,0.030122083995234944,4
270339,1.560584423283762,0.003201091153502089,0.03193513185592467,0.08947202329586434,0.040762093809524336,0.027519050156220956,2
274614,1.6872699773419617,-0.0648790562430972,-0.10290370411931704,-0.14975782674648874,-0.13075760520070956,-0.2726373370611314,-3
278796,2.016395681216732,0.2876980618972409,0.4272092943288506,0.46501849210451374,0.531441093895181,0.1954559083744923,16
281036,1.468634311056683,-0.05260530317107226,-0.06648997267956158,-0.08748860327669195,-0.09656094254346526,-0.17711572300484987,-3
282915,1.3432036477384963,-0.03488634225167253,-0.04120534255314201,-0.04889185320645195,-0.0622439385203315,-0.10252883521105029,-2
283722,1.3523615179533073,-0.09570038228097122,-0.12200196563389798,-0.1434827907316949,-0.18723991892131742,-0.19676121800544405,-6
284556,1.5234041637590883,-0.18837878188818302,-0.29036350225220087,-0.42012478504619466,-0.358681504577679,-0.44643753007959164,-14
286794,1.5404134621846648,-0.03855318125727125,-0.044736067177528316,-0.03729517848530395,-0.07058303716340508,-0.14915566245132328,-1
287872,1.2714737033010655,0.005148594002871487,0.023080177961370962,0.04265501419568829,0.0016414183511814784,-0.06788946509016258,2
289433,1.374340912216006,0.001877564606205917,0.025478347622312825,0.025420026704569,0.00956752121347626,-0.11184168599050698,1
291399,1.857473942301419,-0.07076815780050283,-0.10663632208884755,-0.06824750025239834,-0.13591995083313613,-0.19140140288885793,-6
293213,1.5032105593914267,0.0053233821790863445,0.040945947180192954,0.12024596158169665,0.03165229530668889,0.007860326871032781,2
294331,1.8818001171341647,-0.001496747960691991,-0.08930232826585782,-0.22271001637037324,-0.05085923287424032,-0.28490648098207105,0
295184,1.2470161263092476,-0.026151369801586277,-0.010485027668342584,0.001879062831351197,-0.03548724424679106,-0.061816174593564185,-1
295308,1.947189880312107,0.10881536285553839,0.099150692054919,-0.004658776358314354,0.14914496195387672,-0.17908842947921846,6
295377,2.2202281347244046,0.2258494110372089,0.35880623622071806,0.49440003942962685,0.4473769922771176,0.2985029508173345,13
295888,1.3542775320667777,0.038564807645286914,0.05333034171340301,0.05512922452344515,0.06584351616464335,-0.058852164909887685,4
296233,1.5529067950681545,-0.009842733091434575,0.016921221920965124,0.06448551144125325,-0.013621317195266602,-0.05801857851988272,1
296477,1.5822002747543036,-0.004873709337652077,-0.01185066237542265,-0.03413934449408629,0.0034980236642367935,-0.08623524197754978,1
297672,1.7872456992400658,0.10635125831476033,0.1780430878207646,0.2608457585654147,0.2210793065772867,0.13681229785833454,8
298383,1.6576773546196761,-0.04372360648755458,-0.14542058712719563,-0.31451443003592106,-0.13018860446318414,-0.4120026091153813,-4
299646,1.232317621453775,-0.07292873441561154,-0.11468563796369025,-0.17229681464997593,-0.14389659645236375,-0.2604056534318841,-6
300101,1.429554650795608,-0.09221326517369288,-0.1580766424409792,-0.23335233746511141,-0.19275548376465212,-0.33013000125177083,-8
300622,1.8276659391619527,0.03684177102234143,0.09837457330099819,0.17453474979007444,0.08872720544735868,0.07115323802935969,4
305456,1.5440789796294432,-0.04585059273984937,-0.05816233477411403,-0.07709429033377524,-0.07008865288980393,-0.13994868991444256,-3
306056,1.7377120301356546,-0.09972690167277398,-0.13368102757707856,-0.16504293326004804,-0.17455804413733778,-0.25954907736318134,-6
306146,1.7817709485059767,0.003391747641864784,0.035095647358158066,0.10247993579974968,0.04397040023174981,0.044074830690596686,1
307684,1.8500878924849768,-0.11547722010615824,-0.13772711134434945,-0.1577469920694181,-0.2206102326325543,-0.28344276702571747,-6
311918,1.2219506700326979,0.03237422842965776,0.05108166232269529,0.07142843556263911,0.07315329914456026,0.027760625640907963,4
312631,1.5251063783412946,0.004696680771921313,0.03378442013576133,0.08027530895238177,0.028211379207953913,0.008523333771060737,2
314149,1.277886225259786,-0.07540333061169324,-0.09881460218959282,-0.10929155702326177,-0.13227797683691334,-0.11064885913317694,-5
314320,1.8915703381094215,0.24729803775493586,0.39429762980040195,0.5107840318008781,0.4925873821583848,0.3123711997182557,16
316272,1.6234952570971393,-0.06057573514763881,-0.08424788367529712,-0.10067278778079558,-0.11977316231371726,-0.22344164985240877,-3
320608,2.070764094887239,0.3571486363216603,0.5885943277189827,0.8089041098013174,0.7457131634086447,0.7230633668155843,21
322199,1.9220042055047961,0.014109824442755103,-0.04429639059488988,-0.12855042302394626,0.006487903300964826,-0.2394056770367739,1
323187,1.1536432823379277,-0.0742120477521131,-0.10493601902167438,-0.15678698617115305,-0.15237740001295053,-0.18839332785767055,-7
327130,1.9838468630861068,-0.07966095751880609,-0.12517644778361503,-0.15055584260364752,-0.1719167965743289,-0.2973552288369069,-3
327916,1.341509854667919,-0.06616150858058223,-0.09131742333451776,-0.13396229584022534,-0.12893701304172067,-0.20532017563043992,-5
328301,2.215431371175561,0.002613381928056935,0.004174670245550072,0.03328091574495451,0.030063198387258794,-0.004988544312822835,2
332426,1.6954907398083243,-0.07569413542829673,-0.10781033581770316,-0.1645053196073194,-0.14520311286291365,-0.24931836059926304,-5
332518,1.2364921958202235,-0.03792156302502314,-0.0685883998722634,-0.14022597727978825,-0.0841580608613044,-0.18020027958712104,-4
335756,1.731250772901467,0.13506269550072214,0.23984085017601453,0.32794374776284396,0.28486101035018274,0.22993104188089658,11
341214,2.093627330864207,0.3026950990180959,0.4895544070827489,0.647772608145933,0.6034150107762222,0.3880689254222106,18
341408,1.54409896310396,-0.11730633811470592,-0.16171699724751343,-0.22272027513689663,-0.20978214725376243,-0.2530375917505901,-9
341477,1.23020186599939,-0.13831665766516954,-0.18880098062051243,-0.25607098519851634,-0.25635188132066744,-0.2681505855593256,-13
345761,1.586887966598405,-0.04915852295097012,-0.0739250888385965,-0.0923932784851933,-0.10520802522716854,-0.12589182364368637,-2
346347,0.950358622762296,-0.014876001523230542,-0.015461679014875607,-0.027073544130613247,-0.04081674095942733,-0.11252580418262245,-1
349484,1.8368257330107718,-0.04295589187364768,-0.07850297133454132,-0.15292835095944834,-0.09592198317371725,-0.2956551847129496,-3
349610,0.964745336085141,-0.04387124951227794,-0.06326685077555039,-0.10733206671141049,-0.08336913062357243,-0.15615447166332252,-5
353061,1.1072659985085425,-0.0908302320048795,-0.1331513100859507,-0.19831642187896392,-0.17261590379415614,-0.23618857040747446,-11
353638,1.4272627006531016,-0.09016152104085773,-0.15438839318007602,-0.2540744592819695,-0.17451282937997004,-0.23694058452238836,-7
354576,1.15032450848685,-0.10472788366266594,-0.15455374482416695,-0.22607146620738117,-0.1984419080538189,-0.2835873486026562,-11
357627,1.3295346429361656,-0.12034792096457214,-0.17850542217080712,-0.25350342210678534,-0.2294085626530622,-0.34055685542017644,-11
357727,1.1945448738923699,-0.10700693989276067,-0.13941210182430241,-0.1798845329326988,-0.20349548220357594,-0.20121830452746065,-9
358112,1.7410308269319683,-0.014680661190433097,0.010784171891462524,0.012653915211214839,-0.019079911084650014,-0.0319260480234998,0
358274,1.753207071883125,-0.16534249339595686,-0.26004790227434116,-0.37417742396623455,-0.30779868258662413,-0.4397147746991937,-11
361242,1.3131255012042515,0.01085653977106582,0.03580402723260989,0.07083264493605856,0.038478498355586144,0.0316026164356976,3
361629,1.112039726574666,-0.01450570174190613,-0.00819855795347868,-0.006529913765588091,-0.028294867025779435,-0.06701273292817775,0
363969,1.2394079896945036,-0.13358038046205145,-0.19514362816127928,-0.2731104730128213,-0.24945527966997838,-0.34079674295806534,-13
364301,1.2540512035169953,-0.07854870096727673,-0.10517684855556109,-0.13399938316209248,-0.13808975595035844,-0.1954805883805258,-7
368505,2.080211026024103,0.3639711633772773,0.6098412620458671,0.8702879383894517,0.7475660977907519,0.6344069253368824,21
373446,1.5020404782200791,0.11264012881317242,0.15730650318784667,0.14713764191770817,0.21168646788193524,0.027581265816479877,9
374262,1.772655113595875,0.08034208753761041,0.12048970619000254,0.1113158902326894,0.15040161038043953,-0.023349384166411705,6
376642,1.2318320124880195,0.0006811978190994772,0.01618209513933211,0.028848936829890315,-0.004404707615478509,-0.07511827737284708,1
376799,1.5179329151697192,-0.03757237208681086,-0.026302789147553574,0.01593079415393417,-0.05383167623651075,-0.07548508524162262,-1
377223,2.0098912952238783,0.07332534475958097,0.0519967478421961,-0.024163802190931394,0.08041535294261504,-0.15936295947221307,4
377723,1.6896852798826418,-0.15885562708481804,-0.2537272454192512,-0.37103390905069134,-0.304593842749739,-0.43005343836766674,-12
379415,1.4058201700277888,-0.00029896218040148526,0.00656115180584349,0.038545270385044406,0.006438995080350063,0.011266997553893876,2
380144,1.258399705438995,0.028747729820203904,0.07046454986265571,0.10626924792707415,0.07694290075129695,0.05934718051366751,4
380891,1.813722692603037,0.2539549769481475,0.38260421661546706,0.4572394883649089,0.483573563343636,0.23507300032577821,16
380962,1.7562249065709643,0.02709703092755511,0.0260561990448529,-0.058411568990706764,0.03930395222504757,-0.185434753978151,2
384833,2.0842768075162756,-0.06685499432469078,-0.11722074993898612,-0.16263827448269796,-0.12587640030343183,-0.3817186364779763,-4
387248,1.8035612552215396,0.05757280395879216,0.06221242972131513,0.08439313820996297,0.09725827163489287,-0.07212741794572494,4
389662,1.861699404030248,0.2538018652972791,0.46645016964884634,0.7232316458092114,0.5554034466178968,0.6601829899298269,19
391088,1.3328140114302942,-0.015535668122350632,-0.017111909840958228,-0.0035745418924690853,-0.026596457051238254,-0.07661167750446501,0
392003,1.516860998947799,-0.058892088625075,-0.07735054904449812,-0.11983913158590642,-0.1011597332316001,-0.21256888218441305,-4
394288,1.2319914688228624,-0.061550080571328714,-0.11567982294527268,-0.20900594717910637,-0.13526683162288755,-0.2900139069772504,-7
396632,1.5016991325143536,-0.12476548948658683,-0.18706686378174298,-0.26262118735112394,-0.24009909166102594,-0.34054705433721627,-8
396904,1.7550364911719454,-0.07649288720289804,-0.15003478578373208,-0.2524244647206131,-0.15806090535408202,-0.37180997687661443,-4
404395,1.5068956978389736,0.08808315553114143,0.1841985655695011,0.3002384543120671,0.1921999846227067,0.20859346901214093,9
407025,1.6272586298329537,0.12215286206714682,0.24587284401957943,0.4319804306140602,0.2759434492966377,0.32069387993549814,11
