,clim_gamma,clim_c1,clim_c2,clim_c3,clim_kappa1,clim_kappa2,clim_kappa3,clim_epsilon,clim_sigma_eta,clim_sigma_xi,clim_F_4xCO2,cc_r0,cc_rU,cc_rT,cc_rA,ari_BC,ari_CH4,ari_N2O,ari_NH3,ari_NOx,ari_OC,ari_Sulfur,ari_VOC,ari_Equivalent effective stratospheric chlorine,aci_shape_so2,aci_shape_bc,aci_shape_oc,aci_beta,o3_CH4,o3_N2O,o3_Equivalent effective stratospheric chlorine,o3_CO,o3_VOC,o3_NOx,fscale_CH4,fscale_N2O,fscale_minorGHG,fscale_Stratospheric water vapour,fscale_Land use,fscale_Volcanic,fscale_solar_amplitude,fscale_solar_trend,fscale_Light absorbing particles on snow and ice,fscale_Contrails,fscale_CO2,cc_co2_concentration_1750,seed,gems_beta_550,gems_Q10_resp,gems_kwScalar,gems_PsiScalar,gems_dPsidb,gems_patm0
62962,7.903461719050438,3.745623559287138,16.99390045919445,154.46828530907175,1.2002150886363832,3.8905344808039497,0.5546462919523292,1.061305969353297,1.0855692858973356,0.3455344374101243,8.167530540414628,28.36210710863332,0.0104859001706175,2.135763106000316,-0.0019522267369149,0.0187594671107272,-9.231648461441706e-07,-4.089514607560527e-05,-0.000495222743896,-4.311387149731017e-05,-0.0053519611583827,-0.0052691089159039,-1.126448070333464e-05,-5.8888666607207296e-06,0.0079841991938455,0.1222071935296721,0.0988859987214094,-1.1456346858463893,0.0002976563059912,0.0010604625904286,-0.0001763017582984,0.0001559906825211,-0.000242020709535,0.0007494563649594,0.937722148958681,1.0488988114004465,1.0482268187374468,1.3511857487491126,0.90525933881091,0.9726180294229128,1.5295475431416743,0.0348611976328043,1.111205407329333,0.7184476468831845,1.01535069192029,279.5301394123735,26477601,1.9615336351573456,2.2687048118473334,1.7497812849585208,0.9565933143007673,0.2547052038982039,287.94141874072307
66380,4.702105356171502,4.723256176822545,24.142320147136147,89.17015216627557,1.0476880474110513,0.983023007477288,0.945853583552698,0.998300809254822,0.5174128437220585,0.4361312944407629,7.484428733968966,32.59751624305511,0.0028813209266635,-0.1034971696138451,0.0047061343219753,0.0197353129224336,-4.47132200198439e-06,-7.032201335370015e-05,-0.0004309952832752,-0.0001248327918728,-0.0035850974990532,-0.0008361300872939,-2.3502636421485247e-05,-1.0300366674131674e-05,0.0082891541660773,0.4385531506801562,0.0623659080263091,-1.6818255774771813,0.0002534604769012,0.0010851401243828,4.877091425486337e-06,0.0001677079073707,-0.0002776476731883,0.0013459876179954,1.2099760687484895,0.8955105649386108,0.972617141514566,0.8773972110067811,1.174106683976388,1.003681633701916,1.05802232757226,0.0950668341093936,1.0699188439869536,0.9440350766395912,0.968718342583566,281.2422410120337,27841383,1.6524500451571151,1.7779021597286897,0.7973940324379031,1.4042807258492238,0.315053349143133,283.32625671989047
67109,8.423143390263688,5.558662464764714,22.55510206718324,44.58985064602654,1.1780119382819545,2.5981392707084225,0.977137009336346,1.4533504803634465,0.8418508800802995,0.5129164388419225,7.407417468140526,29.33904466350512,0.0101619116308959,0.934920826260562,-0.0011209003311817,0.0054818780119169,-2.8359658556946385e-06,-4.8189636024794e-05,-0.0002014221369518,-3.365704340414083e-06,-0.0026710802452178,-0.0014335004018979,-3.130962269881665e-05,-1.983153374026791e-06,0.0415639369731936,0.057160210756864,0.0470467983391285,-0.6441035090851216,0.000174134835851,0.0014990351631294,-6.923052888833275e-06,0.0001330140798044,-4.9599467799251576e-05,0.000353229810738,0.9576872573937382,1.0242317204133082,1.024704201521026,0.4534383048682434,1.0365761880082471,0.7886696451632506,1.0853152638750476,-0.0370635523192164,2.466959826166909,1.6258341200121351,0.9635461923437364,279.5086965987351,28132254,1.656379533323784,1.8928851702050085,1.8910225317263367,1.2549245294676143,0.2224052670126838,286.8635608753021
73454,3.416542519029336,4.900891327700365,17.31644630563987,41.19943730775559,1.7088079648356478,3.4529002485598475,0.729677157714737,1.5849299757773558,0.7942299374937013,0.4050450076275232,5.603062736127883,35.31752227729534,0.0007707769693958,4.134760150108846,0.0013721691538389,0.0393175393155372,-2.280952153516421e-06,-4.360986372025936e-05,-0.0004936302195778,-2.343191577552972e-05,-0.0009616260803405,-0.0024164863345693,-1.1656508539558047e-05,-1.2748350883486272e-06,0.0313755381493974,0.314435873771122,0.0773887738900497,-0.920537972840924,0.0002767340824632,0.0013776661452922,-0.0001244771718498,0.0001020060918407,0.000156200184627,0.0007451127019424,1.120424172817676,1.0478303717391135,1.283201484994155,-0.4328426315245721,0.8984609042820016,1.0274682882746542,1.3425074413922782,-0.0619913184576964,1.491860572421121,1.1956398320106527,0.8387202128340498,277.60591348982126,30663909,1.299268858184332,1.558492585445332,1.4758798175353858,0.540338219037919,0.40570238661901936,285.19740030398657
74441,3.4804133533228745,3.679918096992671,30.52314729404602,37.10596860614465,2.192031961771043,2.4579975121543,0.8999248847583492,1.3750945366709806,0.5177592077549863,0.1066752156318681,6.300290858393989,36.04859274830274,0.0009693660089014,1.7687017180736566,0.0017646205526544,0.0054477337909947,-1.7422933123141087e-06,-6.430549070691994e-05,-4.706122292639841e-05,-1.144740434415061e-05,-0.0027278640532705,-0.0032023713355483,-1.241826822305671e-05,-1.0177086908688636e-05,0.0351880639321848,0.3210179383291554,0.0940673830610157,-0.3301168358306283,0.0002384675937425,0.0017546375950609,-5.2124568970901526e-05,-9.58897916275358e-05,1.1419201122880564e-06,-0.0001076248397243,1.1789125923217854,0.9548833349759744,1.1011510745618696,0.9387897106173092,0.696606923834841,1.227037148479932,0.8694149620087224,-0.0037135321556924,2.621521478775437,1.1600693051842332,0.88682193857572,277.7705840087904,31057722,1.6441392727090527,2.1167987958365586,1.4418702024547745,1.212384630338434,0.39998532190640346,283.8217237688105
74805,1.6246907539457631,3.966764454011385,11.733703080794209,101.7149496774864,1.3371612214435322,3.281851178626652,0.8536088618103364,1.0838154636145851,0.1123518274539345,0.5648641297142991,7.85852114965034,32.08782836786572,0.0080598493022436,2.2886186585270707,-0.0012377024022139,0.0315056391518014,-1.0312728623355544e-06,-4.062548369141552e-05,-0.0004109188780789,-6.7720616094853e-05,-0.0045852194436961,-0.0019048223483376,-3.19221079815883e-05,-7.096518668501384e-06,0.0382953692784956,0.1576437009069081,0.0974532600126219,-0.9402701714977236,0.0002395317515127,0.0011853916821628,-6.51413115163759e-05,7.557784995958805e-05,-0.0003761961357376,0.0006380726896371,1.039678535000892,0.9566988437344428,1.04355726047215,1.6162867119863047,0.9760299912303269,0.8738276742691937,1.215786221541112,-0.0065113496428639,1.1807346994234242,0.7171784765859449,0.9947246438182156,275.4104116404872,31202958,1.4820864654147996,1.8622034079178134,1.352019358245814,0.7166266836817724,0.1421727165246258,283.1074985777422
77060,4.146965212553594,5.0984707709132255,20.011075549150657,46.84703141796739,1.494932732836069,3.9825334012684137,1.5721251956036948,1.4948114071417544,1.1414454173554305,0.7607745772057093,8.83650796067572,33.10133089372318,0.003182236953178,3.004899761798022,0.0019139488885767,0.0059057980346809,-7.920512259412793e-07,-4.857829837055687e-05,-0.0009149869309859,-2.410797380576227e-05,-0.0042425785390855,-0.0021040724058282,-2.7795132226399945e-05,-1.097592699576734e-05,0.0376748840866695,0.0337128462334394,0.0701848129434973,-0.4540175257284498,0.0003391770394111,0.0011064055614259,-3.367316011059702e-05,9.87675012432866e-05,8.089313241131929e-07,0.0009954424973268,0.7518193550220449,1.044595706453559,0.8181709804523725,1.5526683971142248,1.3470973811127611,0.9569581549958468,1.5257257402980056,0.0958890590108725,2.0171233184633506,0.8233781001213145,1.0598416150784349,276.55610550906766,32102703,1.377136427173672,1.9193064194041132,1.4029932400331173,0.9264682537032156,0.2729793331893103,283.0639275476531
81590,2.7288500316346544,5.425340683019846,38.51282253297679,128.1690816503795,1.8406526362853608,0.988943892647747,1.3964530510108522,0.948017321015745,1.2645776368574948,0.4421380255507207,7.908387534685938,31.27522631754769,0.0052422516939469,4.672813684679372,-0.0011595318593249,0.000844337645153,-4.500784500466001e-06,-4.655482511649771e-05,-0.0003579859833154,-2.465715660399612e-05,-0.0063172846812743,-0.0017651980708424,-1.9177728068420544e-05,-1.6860191133141626e-07,0.0291699196078631,0.0077662804572613,0.0773630917030315,-0.4360751986289611,0.0002306311114764,0.0013045711726964,3.5420665345810954e-05,0.0001562393916252,-0.0003653518848115,0.0015015260518706,1.0975499330024434,1.0225094057641957,0.9382036020851446,1.2664330769461174,1.5931981969675095,0.9827051054133896,1.075387093391918,-0.0448764899202668,1.269037232455875,0.8240321372433406,0.9981205193746862,277.3852130350828,33910173,1.5582911556073806,1.8392804984777273,0.8462919585680951,1.3182491925233641,0.35632916214609367,286.1979567646946
82942,3.5803370157351755,5.119690516398474,8.155328329623512,58.62251706323411,1.4577121213940794,2.2499488311125475,0.9871603022707716,1.464878646205921,0.6500725192996434,0.4855240893682545,7.286807698889095,37.25711182733838,-0.0013944790538644,2.520740706752041,0.0034720657435864,0.0110770720360287,-3.2266232549377083e-06,-5.324873525403118e-05,-0.0004424812614844,-9.74111582976327e-05,-0.0016213209093794,-0.0010750488750624,-2.875248234647772e-05,-9.311425684625127e-06,0.0341725317226538,0.2815254282641978,0.0498002055590972,-0.8957923789211024,0.0002268889182938,0.0020103259136765,-8.010281835539143e-05,-9.664351958957077e-06,0.0001743651954917,0.0016619241520475,0.8662442289005199,1.1093722513826945,1.247903728445002,0.5522948486153748,1.1440959267659252,1.002094293266636,0.6994502335333008,0.0511683491264127,2.5648281011988736,1.1721620229874925,0.9550844065522448,276.53187721896603,34449621,1.791069036332771,1.5048269306770137,1.7729722995178585,0.7671437898661484,0.4931888669873926,283.71039022223624
83449,3.898909932540888,3.9374627117610737,18.263446383760773,18.36715865290832,0.7411336307571137,2.0907417066046103,0.9080151052633948,1.0998222340278268,0.4382800836446294,0.2597963885471123,6.1166602799917165,33.21406168990319,0.0037057235287803,0.3617297571915681,0.003544818734428,0.0075303039063506,-4.263784726138407e-06,-3.973247032947737e-05,-0.0003424556043924,-4.9304342022539184e-05,-0.0060501478882827,-0.0056399145836212,-6.203479609547587e-08,-1.1393149233810348e-05,0.0414944427435806,0.1510092612849822,0.178502216784041,-1.0822912658962822,0.0002685207496827,0.0015982832702509,-1.2992460509344688e-05,0.0001271405127857,0.0002563195038354,0.0016660978594163,0.9402271844850634,1.0060830298230523,0.9850115596503854,1.419727378727267,1.0511347319226907,1.1022634356977037,1.2972918845217816,-0.041935555517281,2.120282597951828,1.2371945570125478,0.8750877406109605,279.7943165195452,34651914,1.51368763813766,2.095923083793244,0.814930375957803,1.2244303285555214,0.1713545020190746,284.02291820042745
84839,8.1535024045555,5.082410529679976,12.898679639347078,165.5359276738085,1.020112713563063,2.0332903414469614,0.6323930825557723,1.0524007746282664,1.0378980668408329,0.5293243113280163,7.413119499166662,30.8703724640486,0.0045916997878071,4.819265016936209,0.0005930280963009,0.0275368952502261,-1.1178304440064092e-07,-6.854263866862915e-06,-0.0003387772778392,-5.3930703252122e-06,-0.0073929340550574,-0.0044317927967735,-2.3482687149455327e-05,-1.236214515649357e-05,0.0926205111857634,0.4180536573937853,0.4250572246046408,-0.8146572929113202,0.0002491675708469,0.0012487778147353,-5.791429734279326e-05,0.0001189485044062,8.434883677461959e-05,5.406215702904765e-05,1.0210969454738277,0.962713767515008,0.988981677347566,0.4427013292861679,1.0075028872583016,0.9671340004684618,1.204387823693231,0.0695318012885273,0.3435470566892187,1.1497865089719173,0.9638699502085444,278.5182208557797,35206524,1.3688001339744054,2.3444392139559387,0.9380900459859965,1.1515321354548567,0.20175291639526685,286.3789053877717
89645,23.197714078297352,3.825629570595132,10.664089395287611,203.4048928084433,2.2090343405159985,4.635154382387115,0.4644001891690438,0.5577331802050989,2.214888555518812,0.7320805417546945,9.465833130355906,26.51405871281319,0.011643750626057,2.256070550509216,-0.0011802219332341,0.0208873281564087,-1.3984020434708615e-06,-1.5212007539866715e-05,-0.0004829013447978,-7.85491027359154e-06,-0.0049603721729091,-0.003123629326159,-1.4091184484455044e-05,-1.2858409033686577e-05,0.0346535035145026,0.0234090606246236,0.1323842283069494,-0.3198831035491534,0.0002303690800714,0.0018490945456853,-5.144523163405373e-05,5.153552635250739e-05,2.3699463206861564e-05,0.0006322054057217,1.0629899534058975,0.9470949704140984,0.9873212026223072,1.107129949960694,1.3326720057990171,1.1927150752134468,0.8742107895477379,-0.0142506151185067,2.3382692239207428,0.400104909917731,1.1005551318797653,278.3945770164923,37124118,1.1435219510455576,2.064000817647872,0.6604081951502667,1.280276624388739,0.4102174340595557,287.1193965171827
90101,7.54475263262637,6.588658655265837,65.49761026561393,208.08344876668485,2.2223781420121287,0.5739292314236718,0.3081244357903266,0.1698509874132692,1.228478641015088,0.7114962698820514,9.23488597909594,32.456726407844805,0.0023841822101329,3.444574255748253,0.0016275242511615,0.0392281388264379,-1.917329225546938e-06,-5.72284927282332e-05,-0.0005957841534012,-4.471232368652416e-05,-0.0001680355321501,-0.0035956610007895,-4.12742102373298e-06,-9.450116058707342e-06,0.0377060272781272,0.2401507498728902,0.094910264582401,-0.2816349251929192,0.0001753518205174,0.0015373604093029,-8.911013542006869e-05,0.0001318610776788,-9.309533739818832e-05,0.0006515190002672,1.0682784705408812,0.9392858365816916,0.8333576549646524,1.7162005300297238,1.108510454217725,0.8483285692393817,1.105012302262652,-0.0653983891469105,2.053549040769935,1.138166170609179,1.085068402474131,280.3550585785483,37306062,1.8966469002951742,2.27403490610891,1.915140400900453,0.9485969384045256,0.180620434317685,284.7683372364403
92941,7.976644711712521,2.5960793121478645,28.531312274300475,45.754752104290816,0.6801664663502031,2.141771356891452,0.5172553041690502,0.7734701045066698,0.8418004507970771,0.454058348511583,7.021418264040579,39.9134983435351,-0.002511369861134,-1.3321987896670775,0.0047893631683431,0.0084955397561773,-1.6107732527054508e-06,-1.0902783739089074e-05,-0.0010102082419973,-9.707200342414008e-05,-0.0030229305226674,-0.0021784426887346,-5.200866394076373e-06,-6.643076935451539e-06,0.0009541884208042,0.105980033081439,0.0267961426134252,-3.2571157200542773,0.0002932420960292,0.0014364845694728,-3.2941242389487634e-05,0.0001234837745598,-0.0003292620475073,0.0016751677152556,0.999621729284761,0.8950620411774864,0.967077624566645,0.821888236603142,0.68017274272711,0.7454128110537703,1.179888007960777,0.010321814690219,1.982794577561188,0.8906514280049962,0.9374875749724404,277.2730034107007,38439222,1.980066270612299,1.5276965290538533,1.306750638071651,1.493012917821747,0.38246864667911273,287.7049761878384
94283,6.7072586068535545,3.217219625443444,12.703748345468927,123.4851883123495,0.906504101496642,3.563408837278014,0.4805068353806534,0.9873224121711536,1.2337299732872573,0.3649474950295358,6.263960975776899,34.294421642823,0.002280101679022,1.3365989797567472,0.0039413581338559,0.0026460896929524,-3.392359423568316e-06,-6.10250883737492e-05,-0.0006265259222582,-6.589280636224051e-05,-0.0009531771592498,-0.0025704856215666,-1.2493328795711271e-05,-1.4941716156863365e-05,0.0098774083895486,0.3069859439742294,0.0363709475675123,-1.842617619432159,0.0002288646814218,0.0018620245907657,-5.91729728629007e-05,-1.353259157736158e-05,7.43345194093546e-05,0.0025091525264547,1.1785498443819673,1.1280294435109188,0.9951802652695566,1.400326393820891,0.6646456704785182,1.0933715663439465,0.4348226774958277,-0.0285872050481935,2.469337722048367,1.2125522217014069,0.8838524240628437,277.22387930447826,38974680,1.2758210995087018,1.7456943176331787,0.8329173319830004,0.720160694756816,0.1727290655836507,285.75486644913195
95889,8.357734859915206,4.328868673720408,10.90523287426856,20.44233374334047,1.1157856681368346,3.947806319390149,1.3568856548733546,1.5705046909012434,0.8539743000959196,0.4909064178381395,7.739047945838848,33.83332333380211,0.0038396623430445,2.8512361436542566,8.568066655075522e-05,0.0315398387159803,-2.2908937051244942e-06,-6.887132177880236e-05,-0.0010572508094823,-0.0001316557588423,-0.0027105522907019,-0.0019628838245908,-1.788389078428793e-05,-1.4560287416887045e-05,0.0654788467996186,0.1536733505301845,0.3708676670705223,-1.3319799004354476,0.0002814490183824,0.0012102012558262,-6.604566341033067e-05,0.0001418164510885,-0.0001571478080662,0.002283582083627,0.9219979002699374,0.8824506432307911,0.9796565462593678,1.3308298352339891,0.7987861017086516,0.9231742303610686,1.046927471021013,0.0057638527826511,3.1388516870137093,0.5886726665435138,0.9860628449751072,277.24431251043427,39615474,1.4060567075933583,2.3683871378681554,0.5490566076425214,1.4412599714261152,0.1161956849586743,286.3279246769221
96217,9.99384188511007,5.412258044999956,15.200576700131274,139.66065192806252,1.513179051966575,1.293177483245549,2.597592319455316,1.5447481272284231,1.6445665984151558,0.6579674483210705,9.3151998639732,34.74517935425878,0.0006063785120085,4.299112642648853,0.0011478600154946,0.0385920590192037,-1.370181915556156e-06,-3.6360524336544273e-06,-0.0002807843184666,-0.0001243636126364,-0.0007919426015338,-0.0025533794701132,-3.422685027939286e-06,-1.3750685326902872e-05,0.076813950821708,0.1548918153444853,0.3989131347029205,-1.0360003889766487,0.0002691323631917,0.0013340368941784,-2.42467859929634e-05,0.00010948525487,-0.0003247979278167,-6.769732203927982e-05,0.9747780492888972,1.092412587371677,0.9671397442785908,1.2483074446243805,1.287158921328381,0.7826163861789771,1.2287651261743395,-0.0062273463427467,0.6394954472587429,1.5244452687531322,1.089789975170934,279.9447895059118,39746346,1.347165012178369,1.5809006767270328,0.5607484266603143,0.6051925000486651,0.32125340713421213,285.9166668422104
98882,15.764279395831323,2.707607136667184,6.048947475825874,69.5288430415905,2.265036969663889,4.286094509277489,1.4641756195191933,1.479523565808846,2.494819954118034,0.6091224730680976,10.382940171053958,36.141847121303634,0.0016611571339819,-0.0905239553115251,0.003115614036166,0.0226458004485929,-2.460016561644378e-06,-4.0032926349202206e-05,-0.0009833581044236,-5.831435168707579e-06,-0.0011228681852654,-0.0002181899448868,-1.548334648241134e-05,-3.763793120318444e-06,0.0315355039726208,0.4616151101578337,0.0282197362652547,-0.4246178386952195,0.0002124696387939,0.0013874933506017,-2.7858531331844567e-05,0.0001272612536964,0.0002915717627558,0.0021795943387705,0.9461561208486432,0.9303178174708,1.1105001944080477,1.1025594321052876,1.3638134447362953,0.8413444797940077,0.4147671192042146,-0.0608465929300424,0.793541722198517,0.2238758391847845,1.1639259821297268,277.94287042691013,40809681,1.6189318451229568,1.6206770710383678,1.6117935697459385,0.6320086990255374,0.48363337817109275,286.09948741603006
101087,17.72267850371257,3.507595593967781,6.654271531015345,215.562342452126,1.626916474631329,4.080475794739136,0.6208825644527407,0.5803723659848381,2.173514279888796,0.7982437455462962,9.371052134742584,34.637782770655086,0.0007149052131125,4.4306572692403074,0.0009340286479309,0.0230098187787109,-7.711309339271374e-08,-5.027969340109652e-05,-0.0009399423844836,-0.000112952255239,-0.0028131471067257,-0.0031383055056061,-8.223360941523844e-06,-1.4889008886117358e-05,0.0086810241991706,0.311946655417068,0.0008873135691302,-1.2246464046091037,0.0002591081921139,0.0008696987953458,-0.0001072728562402,-1.1111852627862852e-05,-0.000147121198905,0.0017095803943435,1.001690544777787,0.9770174602157063,0.8975624212478144,0.6733540261732998,1.1366733710826835,1.0355226757269491,1.039432309767398,-0.0277334100984332,1.4326248610779142,1.7891374773866424,1.0941305274366129,278.61555883424285,41689476,1.8491014688382006,2.00482966988823,1.6303381109341695,0.7460957796317446,0.2629307933388003,284.254809288697
102196,1.505594696561933,3.3702614624503298,30.75163448491563,70.55453241902008,1.775182727642011,2.7748907714016484,0.8177788073537545,1.198916522307802,0.5721836263544128,0.3991801342692491,7.50993161951108,35.86752950296458,0.0006843856241726,-0.3795403599542118,0.0046272059195062,0.0076400138784807,-3.392159978649632e-06,-6.0590544827209736e-05,-0.0009628029274209,-9.089308482454647e-05,-0.0009431329588726,-0.0021269337219503,-1.0047000863331497e-06,-1.9777081563410706e-06,0.0194576432745609,0.1475798297380624,0.1029231699920665,-0.6657097950209113,0.000184289119436,0.000615948952508,-7.768132255480413e-05,-2.0681207165157225e-05,0.0001000660358677,0.0010666709314709,1.0699672024156106,0.9865248667769256,0.8262884327553276,0.8931600703728806,1.822121221956512,1.0300542290225587,1.2095154279208908,-0.0028379452770966,1.0915662849297283,1.5762645400096456,0.9703603658103058,278.5397523984935,42131967,2.0613087096419878,2.3023118105623577,1.161091789636282,0.9950123920921208,0.14828994549912425,282.9166921699199
103238,4.456322961497395,2.9550055403129623,19.208044532987167,77.53697483213854,1.859853951991441,2.7853252027682265,0.4229899930272669,0.9744979851233768,1.716635170017866,0.4937459746677375,9.468921797002428,38.684075192944334,-0.0019354813832865,0.5565365584224582,0.0041032941853426,0.0022082717308489,-2.2635537468091248e-06,-2.672916682783944e-05,-0.0011216190462196,-3.882102587059783e-05,-0.0044676230506867,-0.0015708445792377,-8.14049256347168e-06,-1.485875722247426e-05,0.0173790586802269,1.3319451706402317,0.0547405032633939,-0.4547585742747321,0.0002150005596352,0.0010432724049437,-0.0001489479049415,0.00015246494507,8.909947964118762e-05,0.001733070165061,0.9263825166563592,0.8909542687069586,0.9591927620416538,1.3886245755983548,1.4271404863922847,1.270596084872032,1.806814034203449,-0.0469988180305549,1.9654096633860128,0.949046418998009,1.1008715825137996,277.0779163872184,42547725,1.5373073666588213,2.1759071089611592,0.7323648889498676,0.5619717581393463,0.37158278195831795,285.1103715440838
104018,6.320572187537101,2.455080424171981,8.349629075043174,54.87377654992243,1.4877411777055838,3.981655568688105,1.3197143703987468,1.5459951424820062,1.030908908277657,0.4181238440206101,7.942042439606353,34.886231830158856,-0.0014244202806152,3.633239246781075,0.0024765646073157,0.0011138243163539,-5.478420002497951e-07,-2.9531252282253992e-05,-0.000741194069914,-8.799914121331027e-05,-0.0070156304860355,-0.0002085472724647,-2.9415802224989968e-05,-1.0889610989140448e-05,0.0289417403259761,1.490604243392145,0.0512911121379139,-0.3205797228197887,0.0001608376064024,0.0011071138961087,-1.8124891610925897e-05,-0.0001031796639388,0.0001121950929641,0.0009351735750045,0.6709688123188841,1.0845008104203149,0.9922729213724124,1.6668661599790195,1.2222932719316273,1.0559698324134832,0.5760493853268744,0.0361643293659756,4.326177926370811,1.2727255868338123,1.0004029286949625,280.75037462710486,42858945,1.304910847763309,2.314615810813311,0.6454950148263401,0.8077115085713621,0.21810488168647188,282.0355001564019
104047,10.215500543454002,4.090874146789279,16.88249090272559,257.1262835233137,1.720926039273177,1.801251939986244,0.4668024504518214,0.5707285645629899,1.247009771552222,0.6400843298652642,8.403546701118302,35.05241848048573,0.0026645954294293,1.1601689749858557,0.0013315662266154,0.0414089181773136,-3.844585655339523e-06,-2.0061106319479035e-05,-0.0006805444674003,-0.0001083077657921,-0.0073032499453932,-0.0003774435758137,-6.290233357413853e-06,-5.356942802292685e-06,0.0194054703923584,0.0759901539671738,0.1052525990513739,-1.386308915756975,0.0002084344294861,0.0010799388119331,-0.0001353541021664,6.78949195606289e-05,-0.0001051766616305,0.0012858334176468,0.939904253357522,0.8412769932495016,1.1703367756669285,0.4316555822749369,0.876599159774137,1.0558407909333491,0.9786123061330172,-0.0029804627848482,1.9786217681169955,1.1212027833673748,1.0309566062257405,279.1949385969529,42870516,1.6673355870546338,2.4627910637983508,1.5063718508344897,1.018517534104784,0.42065931080767116,283.37472244463777
104455,13.800391277066137,4.008167236135889,19.030797461052344,50.16285742557591,0.7814478999693142,5.969184086808046,1.2063492224014427,1.7779804068868177,1.7215462527435532,0.441745849444598,8.992615556880084,33.391486908429016,0.0049453703694606,-0.7512317609181491,0.0038201606885783,0.012002203810242,-2.227638308176452e-06,-1.0250731042975495e-05,-5.090135606665739e-05,-9.266140233941536e-05,-0.0046612318201353,-0.0053123060767656,-1.935693530170815e-05,-1.1357172503261106e-05,0.0249342444052403,0.993603800436423,0.0425922379223026,-0.7712751959520556,0.0002651626022731,0.0012794281497327,-0.0001542268512349,2.437479127108653e-05,-8.32283360741501e-06,0.0012963880843394,1.1661948248274163,0.8629119803089671,0.8990283135891354,0.8132974051759372,0.4957267285805402,0.974225416420556,1.219742181423358,0.0032853878810414,0.6783001423788373,1.018238791539009,1.0691112144455257,276.1089432263493,43033308,1.4202659486058826,1.6442559787304065,1.6567232116432324,0.6916056253783691,0.37398821412949246,285.537826059398
104698,10.966752682772892,4.407503241114019,11.99279220075556,41.906345916521225,1.2766116014993694,2.4308182914677587,1.3821899009323788,1.3314449673146662,0.7290293362159854,0.4998638575068685,8.37266983894821,33.142762478992346,0.0006421635065013,-0.1142112524100895,0.006257439473188,0.0266323249139048,-2.635102373591082e-06,-5.27549618111312e-05,-0.0006218923501713,-4.646910941057007e-05,-0.0021502872723102,-0.0049838835411831,-1.1255253354394975e-05,-8.171213883911059e-06,0.0414218965927861,0.2310910046177449,0.0401598879822029,-0.5959768527519151,0.0002840720183269,0.0012072107971475,-5.949755329831868e-05,0.0001053687225266,-0.0002596742908331,0.0016536348913328,1.0103144590637845,1.0541624745852962,1.062056188572282,0.8245130838414131,0.3091730424688319,0.8835524071288989,1.1869066282718983,0.0755935601721491,0.8022981906272465,0.6439849641528842,1.0287207195760637,282.60984900645843,43130265,1.4348592885697224,2.4580383172217526,1.312908058810126,1.3104333355456366,0.221774669040546,285.1417641378925
105860,9.84680709626914,2.950586763900884,40.07922292040893,134.83504384023925,1.358014656679564,1.870296794515292,0.2114911760183082,0.4399993901276667,1.3374581944903223,0.5212181645074944,7.766910850683367,28.230110701729107,0.0075633376221817,4.741016662124339,-0.0004823416966404,0.0102434853196694,-3.3815575130565728e-06,-6.121152237581216e-06,-0.0010279120081516,-0.0001182504282845,-0.0058535899331149,-0.0026226386046911,-4.337572522344921e-06,-8.997378047737211e-06,0.0214671804105663,1.1584386817419623,0.1213309435458569,-0.7425325891791454,0.0001758008898217,0.0006441220569845,-0.0001074787612963,0.0001810148679656,-0.000198422366011,0.0017365366102937,0.8815342266454467,0.8984854330936971,0.9632654661847596,0.2774455696635928,0.7796404693325378,1.221219077211273,0.9497811696722828,0.0061105638885483,1.5372302080091318,1.2602570294113948,0.98822764692744,278.5087490518076,43593903,2.0682810329828643,2.3995860678417062,1.0852834478182527,0.8027212027107675,0.4748604741127487,284.6332274618422
107761,4.980425073786375,3.443015742777749,9.022096375278377,87.05624251670658,1.5465867356667098,2.1217493815546584,0.7422515892028669,1.1684878542177313,1.4391989702960954,0.4322693375142426,7.721442759895095,29.93930988679645,0.0080804101406207,3.1199948143109086,-0.0018192826734132,0.0260990156613401,-2.1994655651439986e-07,-2.9901397347358403e-05,-0.0010668469415858,-9.398295570579946e-05,-0.0050477489655415,-0.0046370057257231,-6.00132593730888e-06,-1.0689231626469112e-06,0.0442481753957892,0.1446141054199129,0.2023544590756598,-0.737139133390214,0.0001952831241057,0.0015363479987456,-6.163094975224051e-06,0.0001824295548733,0.0002389721971237,0.0013397929257995,1.2185266386705775,0.8475792296811536,0.9220576817525046,0.8139196084073976,0.6136765825484232,0.9039758265780736,0.8830711496506307,0.0266222931313464,2.004625430917545,0.7000710357016938,0.984771720963316,278.10451649825086,44352402,1.6972728632940035,1.6715826922388588,1.2052724154095091,1.3358282946484983,0.3979480909396228,284.8006487929398
